Date,Hours,NO
16/05/18,05-06,12043
16/05/18,06-07,13230
16/05/18,07-08,13680
16/05/18,08-09,13558
16/05/18,09-10,13613
16/05/18,10-11,13499
16/05/18,11-12,13560
16/05/18,12-13,13332
16/05/18,13-14,13294
16/05/18,14-15,13065
16/05/18,15-16,13287
16/05/18,16-17,13268
16/05/18,17-18,13209
16/05/18,18-19,13009
16/05/18,19-20,12813
16/05/18,20-21,12718
16/05/18,21-22,12645
16/05/18,22-23,12291
16/05/18,23-00,11983
17/05/18,00-01,11420
17/05/18,01-02,11203
17/05/18,02-03,11072
17/05/18,03-04,11030
17/05/18,04-05,10999
17/05/18,05-06,11444
17/05/18,06-07,12295
17/05/18,07-08,13133
17/05/18,08-09,13229
17/05/18,09-10,12892
17/05/18,10-11,12508
17/05/18,11-12,12192
17/05/18,12-13,12109
17/05/18,13-14,12026
17/05/18,14-15,12037
17/05/18,15-16,11948
17/05/18,16-17,11946
17/05/18,17-18,12015
17/05/18,18-19,12092
17/05/18,19-20,12130
17/05/18,20-21,12239
17/05/18,21-22,12375
17/05/18,22-23,12267
17/05/18,23-00,11834
18/05/18,00-01,11603
18/05/18,01-02,11402
18/05/18,02-03,11462
18/05/18,03-04,11604
18/05/18,04-05,11591
18/05/18,05-06,12243
18/05/18,06-07,13128
18/05/18,07-08,13504
18/05/18,08-09,13542
18/05/18,09-10,13716
18/05/18,10-11,13519
18/05/18,11-12,13412
18/05/18,12-13,13291
18/05/18,13-14,13191
18/05/18,14-15,12982
18/05/18,15-16,12849
18/05/18,16-17,12677
18/05/18,17-18,12546
18/05/18,18-19,12528
18/05/18,19-20,12394
18/05/18,20-21,12322
18/05/18,21-22,12412
18/05/18,22-23,12074
18/05/18,23-00,11664
19/05/18,00-01,11488
19/05/18,01-02,11302
19/05/18,02-03,11293
19/05/18,03-04,11179
19/05/18,04-05,11105
19/05/18,05-06,11344
19/05/18,06-07,11550
19/05/18,07-08,12068
19/05/18,08-09,12523
19/05/18,09-10,12718
19/05/18,10-11,12662
19/05/18,11-12,12498
19/05/18,12-13,12302
19/05/18,13-14,12144
19/05/18,14-15,12067
19/05/18,15-16,11957
19/05/18,16-17,11978
19/05/18,17-18,12135
19/05/18,18-19,12033
19/05/18,19-20,11874
19/05/18,20-21,11818
19/05/18,21-22,11851
19/05/18,22-23,11744
19/05/18,23-00,11347
20/05/18,00-01,11141
20/05/18,01-02,11015
20/05/18,02-03,10870
20/05/18,03-04,10776
20/05/18,04-05,10729
20/05/18,05-06,10809
20/05/18,06-07,11040
20/05/18,07-08,11407
20/05/18,08-09,11727
20/05/18,09-10,11879
20/05/18,10-11,11915
20/05/18,11-12,11832
20/05/18,12-13,11741
20/05/18,13-14,11669
20/05/18,14-15,11565
20/05/18,15-16,11773
20/05/18,16-17,11743
20/05/18,17-18,11758
20/05/18,18-19,11765
20/05/18,19-20,11741
20/05/18,20-21,11741
20/05/18,21-22,11647
20/05/18,22-23,11500
20/05/18,23-00,11202
21/05/18,00-01,10843
21/05/18,01-02,10737
21/05/18,02-03,10687
21/05/18,03-04,10585
21/05/18,04-05,10549
21/05/18,05-06,10879
21/05/18,06-07,11102
21/05/18,07-08,11469
21/05/18,08-09,11949
21/05/18,09-10,12278
21/05/18,10-11,12263
21/05/18,11-12,12225
21/05/18,12-13,12139
21/05/18,13-14,12127
21/05/18,14-15,12069
21/05/18,15-16,12096
21/05/18,16-17,12057
21/05/18,17-18,12118
21/05/18,18-19,12206
21/05/18,19-20,12253
21/05/18,20-21,12231
21/05/18,21-22,12171
21/05/18,22-23,11888
21/05/18,23-00,11270
22/05/18,00-01,10973
22/05/18,01-02,10864
22/05/18,02-03,10841
22/05/18,03-04,10852
22/05/18,04-05,11183
22/05/18,05-06,12299
22/05/18,06-07,13502
22/05/18,07-08,14001
22/05/18,08-09,13918
22/05/18,09-10,13743
22/05/18,10-11,13568
22/05/18,11-12,13629
22/05/18,12-13,14592
22/05/18,13-14,13779
22/05/18,14-15,13508
22/05/18,15-16,13408
22/05/18,16-17,13166
22/05/18,17-18,13089
22/05/18,18-19,12918
22/05/18,19-20,12895
22/05/18,20-21,12821
22/05/18,21-22,12765
22/05/18,22-23,12360
22/05/18,23-00,11857
23/05/18,00-01,11301
23/05/18,01-02,11196
23/05/18,02-03,11028
23/05/18,03-04,11010
23/05/18,04-05,11210
23/05/18,05-06,12429
23/05/18,06-07,13638
23/05/18,07-08,13934
23/05/18,08-09,13846
23/05/18,09-10,13773
23/05/18,10-11,13677
23/05/18,11-12,13572
23/05/18,12-13,13649
23/05/18,13-14,13448
23/05/18,14-15,13427
23/05/18,15-16,13444
23/05/18,16-17,13338
23/05/18,17-18,13079
23/05/18,18-19,12985
23/05/18,19-20,13003
23/05/18,20-21,12917
23/05/18,21-22,12729
23/05/18,22-23,12228
23/05/18,23-00,11660
24/05/18,00-01,11195
24/05/18,01-02,11068
24/05/18,02-03,11019
24/05/18,03-04,10962
24/05/18,04-05,11044
24/05/18,05-06,11878
24/05/18,06-07,13043
24/05/18,07-08,13458
24/05/18,08-09,13440
24/05/18,09-10,13422
24/05/18,10-11,13291
24/05/18,11-12,13175
24/05/18,12-13,13223
24/05/18,13-14,13174
24/05/18,14-15,13062
24/05/18,15-16,13011
24/05/18,16-17,12858
24/05/18,17-18,12616
24/05/18,18-19,12566
24/05/18,19-20,12559
24/05/18,20-21,12385
24/05/18,21-22,12214
24/05/18,22-23,11736
24/05/18,23-00,11276
25/05/18,00-01,10962
25/05/18,01-02,10713
25/05/18,02-03,10583
25/05/18,03-04,10523
25/05/18,04-05,10845
25/05/18,05-06,11856
25/05/18,06-07,13104
25/05/18,07-08,13463
25/05/18,08-09,13438
25/05/18,09-10,13328
25/05/18,10-11,13115
25/05/18,11-12,12836
25/05/18,12-13,13103
25/05/18,13-14,13058
25/05/18,14-15,12946
25/05/18,15-16,12796
25/05/18,16-17,12633
25/05/18,17-18,12564
25/05/18,18-19,12417
25/05/18,19-20,12211
25/05/18,20-21,12024
25/05/18,21-22,11987
25/05/18,22-23,11746
25/05/18,23-00,11228
26/05/18,00-01,10827
26/05/18,01-02,10594
26/05/18,02-03,10444
26/05/18,03-04,10304
26/05/18,04-05,10239
26/05/18,05-06,10443
26/05/18,06-07,10979
26/05/18,07-08,11571
26/05/18,08-09,12066
26/05/18,09-10,12253
26/05/18,10-11,12289
26/05/18,11-12,12189
26/05/18,12-13,11981
26/05/18,13-14,11881
26/05/18,14-15,11847
26/05/18,15-16,11833
26/05/18,16-17,11946
26/05/18,17-18,11956
26/05/18,18-19,11984
26/05/18,19-20,11904
26/05/18,20-21,11649
26/05/18,21-22,11478
26/05/18,22-23,11284
26/05/18,23-00,10984
27/05/18,00-01,10717
27/05/18,01-02,10626
27/05/18,02-03,10439
27/05/18,03-04,10214
27/05/18,04-05,10180
27/05/18,05-06,10226
27/05/18,06-07,10384
27/05/18,07-08,10890
27/05/18,08-09,11279
27/05/18,09-10,11624
27/05/18,10-11,11734
27/05/18,11-12,11603
27/05/18,12-13,11541
27/05/18,13-14,11499
27/05/18,14-15,11561
27/05/18,15-16,11553
27/05/18,16-17,11714
27/05/18,17-18,11866
27/05/18,18-19,12035
27/05/18,19-20,12215
27/05/18,20-21,12256
27/05/18,21-22,12063
27/05/18,22-23,11682
27/05/18,23-00,11063
28/05/18,00-01,10600
28/05/18,01-02,10387
28/05/18,02-03,10340
28/05/18,03-04,10255
28/05/18,04-05,10436
28/05/18,05-06,11561
28/05/18,06-07,12881
28/05/18,07-08,13250
28/05/18,08-09,13118
28/05/18,09-10,13192
28/05/18,10-11,13191
28/05/18,11-12,13042
28/05/18,12-13,13018
28/05/18,13-14,13051
28/05/18,14-15,12968
28/05/18,15-16,12865
28/05/18,16-17,12819
28/05/18,17-18,12665
28/05/18,18-19,12658
28/05/18,19-20,12628
28/05/18,20-21,12450
28/05/18,21-22,12160
28/05/18,22-23,11536
28/05/18,23-00,10887
29/05/18,00-01,10568
29/05/18,01-02,10433
29/05/18,02-03,10353
29/05/18,03-04,10175
29/05/18,04-05,10345
29/05/18,05-06,11478
29/05/18,06-07,12584
29/05/18,07-08,13054
29/05/18,08-09,13025
29/05/18,09-10,13042
29/05/18,10-11,12781
29/05/18,11-12,12999
29/05/18,12-13,12970
29/05/18,13-14,12990
29/05/18,14-15,12958
29/05/18,15-16,12919
29/05/18,16-17,12760
29/05/18,17-18,12606
29/05/18,18-19,12530
29/05/18,19-20,12484
29/05/18,20-21,12137
29/05/18,21-22,11919
29/05/18,22-23,11510
29/05/18,23-00,10983
30/05/18,00-01,10552
30/05/18,01-02,10399
30/05/18,02-03,10338
30/05/18,03-04,10157
30/05/18,04-05,10321
30/05/18,05-06,11378
30/05/18,06-07,12791
30/05/18,07-08,12870
30/05/18,08-09,12908
30/05/18,09-10,12850
30/05/18,10-11,12717
30/05/18,11-12,12695
30/05/18,12-13,12839
30/05/18,13-14,12969
30/05/18,14-15,12786
30/05/18,15-16,12827
30/05/18,16-17,12645
30/05/18,17-18,12429
30/05/18,18-19,12222
30/05/18,19-20,12370
30/05/18,20-21,12127
30/05/18,21-22,11994
30/05/18,22-23,11380
30/05/18,23-00,10804
31/05/18,00-01,10386
31/05/18,01-02,10262
31/05/18,02-03,10112
31/05/18,03-04,9964
31/05/18,04-05,10248
31/05/18,05-06,11172
31/05/18,06-07,12545
31/05/18,07-08,12968
31/05/18,08-09,13180
31/05/18,09-10,12908
31/05/18,10-11,12733
31/05/18,11-12,12655
31/05/18,12-13,12756
31/05/18,13-14,12752
31/05/18,14-15,12780
31/05/18,15-16,12680
31/05/18,16-17,12600
31/05/18,17-18,12495
31/05/18,18-19,12506
31/05/18,19-20,12441
31/05/18,20-21,12319
31/05/18,21-22,12067
31/05/18,22-23,11510
31/05/18,23-00,11001
01/06/18,00-01,10538
01/06/18,01-02,10259
01/06/18,02-03,10160
01/06/18,03-04,10064
01/06/18,04-05,10278
01/06/18,05-06,11286
01/06/18,06-07,12588
01/06/18,07-08,13009
01/06/18,08-09,13022
01/06/18,09-10,13074
01/06/18,10-11,12914
01/06/18,11-12,12885
01/06/18,12-13,12871
01/06/18,13-14,12699
01/06/18,14-15,12644
01/06/18,15-16,12501
01/06/18,16-17,12443
01/06/18,17-18,12457
01/06/18,18-19,12243
01/06/18,19-20,12112
01/06/18,20-21,11860
01/06/18,21-22,11706
01/06/18,22-23,11528
01/06/18,23-00,10935
02/06/18,00-01,10632
02/06/18,01-02,10458
02/06/18,02-03,10250
02/06/18,03-04,10076
02/06/18,04-05,10081
02/06/18,05-06,10310
02/06/18,06-07,10764
02/06/18,07-08,11321
02/06/18,08-09,11848
02/06/18,09-10,12024
02/06/18,10-11,12034
02/06/18,11-12,12028
02/06/18,12-13,11858
02/06/18,13-14,11804
02/06/18,14-15,11848
02/06/18,15-16,11856
02/06/18,16-17,11944
02/06/18,17-18,11717
02/06/18,18-19,11624
02/06/18,19-20,11742
02/06/18,20-21,11539
02/06/18,21-22,11314
02/06/18,22-23,11230
02/06/18,23-00,10935
03/06/18,00-01,10542
03/06/18,01-02,10272
03/06/18,02-03,10123
03/06/18,03-04,9949
03/06/18,04-05,10021
03/06/18,05-06,10046
03/06/18,06-07,10225
03/06/18,07-08,10699
03/06/18,08-09,11209
03/06/18,09-10,11502
03/06/18,10-11,11671
03/06/18,11-12,11668
03/06/18,12-13,11584
03/06/18,13-14,11657
03/06/18,14-15,11478
03/06/18,15-16,11571
03/06/18,16-17,11690
03/06/18,17-18,11738
03/06/18,18-19,11925
03/06/18,19-20,12082
03/06/18,20-21,12055
03/06/18,21-22,11814
03/06/18,22-23,11481
03/06/18,23-00,10961
04/06/18,00-01,10592
04/06/18,01-02,10358
04/06/18,02-03,10302
04/06/18,03-04,10190
04/06/18,04-05,10426
04/06/18,05-06,11454
04/06/18,06-07,12650
04/06/18,07-08,13132
04/06/18,08-09,13150
04/06/18,09-10,13096
04/06/18,10-11,13140
04/06/18,11-12,13110
04/06/18,12-13,13166
04/06/18,13-14,12983
04/06/18,14-15,12944
04/06/18,15-16,12912
04/06/18,16-17,12977
04/06/18,17-18,12753
04/06/18,18-19,12627
04/06/18,19-20,12561
04/06/18,20-21,12486
04/06/18,21-22,12365
04/06/18,22-23,11997
04/06/18,23-00,11345
05/06/18,00-01,11048
05/06/18,01-02,10850
05/06/18,02-03,10788
05/06/18,03-04,10737
05/06/18,04-05,10982
05/06/18,05-06,11967
05/06/18,06-07,13335
05/06/18,07-08,13449
05/06/18,08-09,13402
05/06/18,09-10,13382
05/06/18,10-11,13275
05/06/18,11-12,13213
05/06/18,12-13,13296
05/06/18,13-14,13285
05/06/18,14-15,13373
05/06/18,15-16,13378
05/06/18,16-17,13196
05/06/18,17-18,13029
05/06/18,18-19,12965
05/06/18,19-20,12888
05/06/18,20-21,12765
05/06/18,21-22,12610
05/06/18,22-23,12161
05/06/18,23-00,11497
06/06/18,00-01,11178
06/06/18,01-02,11017
06/06/18,02-03,10946
06/06/18,03-04,10816
06/06/18,04-05,11048
06/06/18,05-06,12164
06/06/18,06-07,13241
06/06/18,07-08,13440
06/06/18,08-09,13458
06/06/18,09-10,13588
06/06/18,10-11,13412
06/06/18,11-12,13257
06/06/18,12-13,13188
06/06/18,13-14,13276
06/06/18,14-15,13349
06/06/18,15-16,13287
06/06/18,16-17,13230
06/06/18,17-18,13130
06/06/18,18-19,12957
06/06/18,19-20,12868
06/06/18,20-21,12793
06/06/18,21-22,12415
06/06/18,22-23,11958
06/06/18,23-00,11309
07/06/18,00-01,10892
07/06/18,01-02,10779
07/06/18,02-03,10590
07/06/18,03-04,10488
07/06/18,04-05,10853
07/06/18,05-06,11924
07/06/18,06-07,13240
07/06/18,07-08,13546
07/06/18,08-09,13000
07/06/18,09-10,13228
07/06/18,10-11,13247
07/06/18,11-12,13146
07/06/18,12-13,13105
07/06/18,13-14,13148
07/06/18,14-15,13412
07/06/18,15-16,13229
07/06/18,16-17,13141
07/06/18,17-18,12847
07/06/18,18-19,12755
07/06/18,19-20,12681
07/06/18,20-21,12499
07/06/18,21-22,12273
07/06/18,22-23,11860
07/06/18,23-00,11413
08/06/18,00-01,10921
08/06/18,01-02,10767
08/06/18,02-03,10724
08/06/18,03-04,10666
08/06/18,04-05,10869
08/06/18,05-06,11812
08/06/18,06-07,12984
08/06/18,07-08,13480
08/06/18,08-09,13510
08/06/18,09-10,13376
08/06/18,10-11,13392
08/06/18,11-12,13343
08/06/18,12-13,13249
08/06/18,13-14,13165
08/06/18,14-15,13041
08/06/18,15-16,12915
08/06/18,16-17,12765
08/06/18,17-18,12591
08/06/18,18-19,12437
08/06/18,19-20,12259
08/06/18,20-21,12044
08/06/18,21-22,11870
08/06/18,22-23,11615
08/06/18,23-00,11076
09/06/18,00-01,10736
09/06/18,01-02,10575
09/06/18,02-03,10431
09/06/18,03-04,10163
09/06/18,04-05,10136
09/06/18,05-06,10405
09/06/18,06-07,10915
09/06/18,07-08,11435
09/06/18,08-09,11967
09/06/18,09-10,12202
09/06/18,10-11,12220
09/06/18,11-12,12053
09/06/18,12-13,11989
09/06/18,13-14,11882
09/06/18,14-15,11843
09/06/18,15-16,11865
09/06/18,16-17,11954
09/06/18,17-18,11915
09/06/18,18-19,11807
09/06/18,19-20,11681
09/06/18,20-21,11528
09/06/18,21-22,11333
09/06/18,22-23,11150
09/06/18,23-00,10854
10/06/18,00-01,10608
10/06/18,01-02,10395
10/06/18,02-03,10256
10/06/18,03-04,10073
10/06/18,04-05,10007
10/06/18,05-06,10101
10/06/18,06-07,10431
10/06/18,07-08,10859
10/06/18,08-09,11348
10/06/18,09-10,11711
10/06/18,10-11,11910
10/06/18,11-12,11965
10/06/18,12-13,11900
10/06/18,13-14,11925
10/06/18,14-15,11850
10/06/18,15-16,11949
10/06/18,16-17,12006
10/06/18,17-18,12174
10/06/18,18-19,12140
10/06/18,19-20,12148
10/06/18,20-21,12114
10/06/18,21-22,11941
10/06/18,22-23,11541
10/06/18,23-00,11019
11/06/18,00-01,10639
11/06/18,01-02,10516
11/06/18,02-03,10453
11/06/18,03-04,10361
11/06/18,04-05,10639
11/06/18,05-06,11610
11/06/18,06-07,12905
11/06/18,07-08,13392
11/06/18,08-09,13430
11/06/18,09-10,13436
11/06/18,10-11,13433
11/06/18,11-12,13408
11/06/18,12-13,13462
11/06/18,13-14,13317
11/06/18,14-15,13334
11/06/18,15-16,13307
11/06/18,16-17,13185
11/06/18,17-18,13069
11/06/18,18-19,12937
11/06/18,19-20,12869
11/06/18,20-21,12705
11/06/18,21-22,12346
11/06/18,22-23,11827
11/06/18,23-00,11334
12/06/18,00-01,10900
12/06/18,01-02,10778
12/06/18,02-03,10782
12/06/18,03-04,10840
12/06/18,04-05,10955
12/06/18,05-06,11946
12/06/18,06-07,13223
12/06/18,07-08,13715
12/06/18,08-09,13867
12/06/18,09-10,13787
12/06/18,10-11,13533
12/06/18,11-12,13490
12/06/18,12-13,13435
12/06/18,13-14,13455
12/06/18,14-15,13360
12/06/18,15-16,13385
12/06/18,16-17,13249
12/06/18,17-18,13045
12/06/18,18-19,12961
12/06/18,19-20,12910
12/06/18,20-21,12668
12/06/18,21-22,12511
12/06/18,22-23,12181
12/06/18,23-00,11669
13/06/18,00-01,11391
13/06/18,01-02,11241
13/06/18,02-03,11105
13/06/18,03-04,11073
13/06/18,04-05,11378
13/06/18,05-06,12394
13/06/18,06-07,13495
13/06/18,07-08,13748
13/06/18,08-09,13410
13/06/18,09-10,13343
13/06/18,10-11,13357
13/06/18,11-12,13383
13/06/18,12-13,13210
13/06/18,13-14,13239
13/06/18,14-15,13204
13/06/18,15-16,13228
13/06/18,16-17,12801
13/06/18,17-18,12845
13/06/18,18-19,12769
13/06/18,19-20,12712
13/06/18,20-21,12618
13/06/18,21-22,12341
13/06/18,22-23,11839
13/06/18,23-00,11330
14/06/18,00-01,10951
14/06/18,01-02,10768
14/06/18,02-03,10713
14/06/18,03-04,10579
14/06/18,04-05,10753
14/06/18,05-06,11833
14/06/18,06-07,12849
14/06/18,07-08,13249
14/06/18,08-09,13392
14/06/18,09-10,13444
14/06/18,10-11,13293
14/06/18,11-12,13280
14/06/18,12-13,13156
14/06/18,13-14,13187
14/06/18,14-15,13192
14/06/18,15-16,13126
14/06/18,16-17,13137
14/06/18,17-18,12820
14/06/18,18-19,12720
14/06/18,19-20,12513
14/06/18,20-21,12409
14/06/18,21-22,12072
14/06/18,22-23,11449
14/06/18,23-00,11221
15/06/18,00-01,10915
15/06/18,01-02,10658
15/06/18,02-03,10527
15/06/18,03-04,10538
15/06/18,04-05,10975
15/06/18,05-06,11899
15/06/18,06-07,12848
15/06/18,07-08,13270
15/06/18,08-09,13265
15/06/18,09-10,13265
15/06/18,10-11,13144
15/06/18,11-12,13079
15/06/18,12-13,12998
15/06/18,13-14,12935
15/06/18,14-15,12981
15/06/18,15-16,12907
15/06/18,16-17,12605
15/06/18,17-18,12215
15/06/18,18-19,12316
15/06/18,19-20,12104
15/06/18,20-21,11940
15/06/18,21-22,11706
15/06/18,22-23,11431
15/06/18,23-00,10889
16/06/18,00-01,10689
16/06/18,01-02,10559
16/06/18,02-03,10380
16/06/18,03-04,10188
16/06/18,04-05,10261
16/06/18,05-06,10428
16/06/18,06-07,10817
16/06/18,07-08,11323
16/06/18,08-09,11921
16/06/18,09-10,12312
16/06/18,10-11,12214
16/06/18,11-12,12171
16/06/18,12-13,12132
16/06/18,13-14,12044
16/06/18,14-15,11947
16/06/18,15-16,11843
16/06/18,16-17,11971
16/06/18,17-18,11991
16/06/18,18-19,11849
16/06/18,19-20,11772
16/06/18,20-21,11559
16/06/18,21-22,11368
16/06/18,22-23,11234
16/06/18,23-00,10942
17/06/18,00-01,10801
17/06/18,01-02,10600
17/06/18,02-03,10303
17/06/18,03-04,10261
17/06/18,04-05,10315
17/06/18,05-06,10367
17/06/18,06-07,10585
17/06/18,07-08,11071
17/06/18,08-09,11464
17/06/18,09-10,11789
17/06/18,10-11,11890
17/06/18,11-12,11822
17/06/18,12-13,11876
17/06/18,13-14,11868
17/06/18,14-15,11922
17/06/18,15-16,12035
17/06/18,16-17,11975
17/06/18,17-18,11970
17/06/18,18-19,12011
17/06/18,19-20,12032
17/06/18,20-21,11915
17/06/18,21-22,11772
17/06/18,22-23,11506
17/06/18,23-00,11028
18/06/18,00-01,10733
18/06/18,01-02,10491
18/06/18,02-03,10515
18/06/18,03-04,10495
18/06/18,04-05,10744
18/06/18,05-06,11803
18/06/18,06-07,12934
18/06/18,07-08,13311
18/06/18,08-09,13272
18/06/18,09-10,13384
18/06/18,10-11,13359
18/06/18,11-12,13457
18/06/18,12-13,13480
18/06/18,13-14,13542
18/06/18,14-15,13460
18/06/18,15-16,13179
18/06/18,16-17,13056
18/06/18,17-18,13052
18/06/18,18-19,12940
18/06/18,19-20,12780
18/06/18,20-21,12539
18/06/18,21-22,12248
18/06/18,22-23,11763
18/06/18,23-00,11060
19/06/18,00-01,10635
19/06/18,01-02,10552
19/06/18,02-03,10701
19/06/18,03-04,10726
19/06/18,04-05,10896
19/06/18,05-06,11824
19/06/18,06-07,13194
19/06/18,07-08,13749
19/06/18,08-09,13394
19/06/18,09-10,13384
19/06/18,10-11,13422
19/06/18,11-12,13460
19/06/18,12-13,13400
19/06/18,13-14,13387
19/06/18,14-15,13030
19/06/18,15-16,13161
19/06/18,16-17,12947
19/06/18,17-18,12685
19/06/18,18-19,12577
19/06/18,19-20,12622
19/06/18,20-21,12630
19/06/18,21-22,12307
19/06/18,22-23,11995
19/06/18,23-00,11521
20/06/18,00-01,11088
20/06/18,01-02,10969
20/06/18,02-03,10879
20/06/18,03-04,10719
20/06/18,04-05,11050
20/06/18,05-06,12151
20/06/18,06-07,13272
20/06/18,07-08,13654
20/06/18,08-09,13552
20/06/18,09-10,13485
20/06/18,10-11,13435
20/06/18,11-12,13295
20/06/18,12-13,13404
20/06/18,13-14,13579
20/06/18,14-15,13465
20/06/18,15-16,13419
20/06/18,16-17,13222
20/06/18,17-18,13235
20/06/18,18-19,13371
20/06/18,19-20,13268
20/06/18,20-21,13097
20/06/18,21-22,12850
20/06/18,22-23,12349
20/06/18,23-00,11948
21/06/18,00-01,11551
21/06/18,01-02,11309
21/06/18,02-03,11265
21/06/18,03-04,11106
21/06/18,04-05,11392
21/06/18,05-06,12502
21/06/18,06-07,13704
21/06/18,07-08,13927
21/06/18,08-09,13711
21/06/18,09-10,13671
21/06/18,10-11,13651
21/06/18,11-12,13547
21/06/18,12-13,13505
21/06/18,13-14,13497
21/06/18,14-15,13428
21/06/18,15-16,13472
21/06/18,16-17,13311
21/06/18,17-18,13034
21/06/18,18-19,12892
21/06/18,19-20,12895
21/06/18,20-21,12794
21/06/18,21-22,12540
21/06/18,22-23,12239
21/06/18,23-00,11833
22/06/18,00-01,11373
22/06/18,01-02,11123
22/06/18,02-03,11047
22/06/18,03-04,10942
22/06/18,04-05,11132
22/06/18,05-06,12021
22/06/18,06-07,13190
22/06/18,07-08,13651
22/06/18,08-09,13800
22/06/18,09-10,13640
22/06/18,10-11,13644
22/06/18,11-12,13454
22/06/18,12-13,13560
22/06/18,13-14,13424
22/06/18,14-15,13225
22/06/18,15-16,13086
22/06/18,16-17,12935
22/06/18,17-18,12796
22/06/18,18-19,12711
22/06/18,19-20,12545
22/06/18,20-21,12252
22/06/18,21-22,12113
22/06/18,22-23,12021
22/06/18,23-00,11779
23/06/18,00-01,11545
23/06/18,01-02,11262
23/06/18,02-03,11085
23/06/18,03-04,10928
23/06/18,04-05,10930
23/06/18,05-06,11155
23/06/18,06-07,11492
23/06/18,07-08,12143
23/06/18,08-09,12546
23/06/18,09-10,12974
23/06/18,10-11,12902
23/06/18,11-12,12849
23/06/18,12-13,12605
23/06/18,13-14,12515
23/06/18,14-15,12295
23/06/18,15-16,12325
23/06/18,16-17,12367
23/06/18,17-18,12179
23/06/18,18-19,12196
23/06/18,19-20,11934
23/06/18,20-21,11667
23/06/18,21-22,11558
23/06/18,22-23,11510
23/06/18,23-00,11286
24/06/18,00-01,10970
24/06/18,01-02,10850
24/06/18,02-03,10710
24/06/18,03-04,10552
24/06/18,04-05,10517
24/06/18,05-06,10496
24/06/18,06-07,10771
24/06/18,07-08,11118
24/06/18,08-09,11556
24/06/18,09-10,11772
24/06/18,10-11,11858
24/06/18,11-12,11875
24/06/18,12-13,11850
24/06/18,13-14,11838
24/06/18,14-15,11828
24/06/18,15-16,11851
24/06/18,16-17,11962
24/06/18,17-18,11991
24/06/18,18-19,12022
24/06/18,19-20,11992
24/06/18,20-21,11977
24/06/18,21-22,11738
24/06/18,22-23,11466
24/06/18,23-00,11110
25/06/18,00-01,10758
25/06/18,01-02,10593
25/06/18,02-03,10509
25/06/18,03-04,10484
25/06/18,04-05,10718
25/06/18,05-06,11722
25/06/18,06-07,12750
25/06/18,07-08,13200
25/06/18,08-09,13359
25/06/18,09-10,13435
25/06/18,10-11,13365
25/06/18,11-12,13283
25/06/18,12-13,13287
25/06/18,13-14,13331
25/06/18,14-15,13273
25/06/18,15-16,13115
25/06/18,16-17,13040
25/06/18,17-18,12885
25/06/18,18-19,12766
25/06/18,19-20,12567
25/06/18,20-21,12402
25/06/18,21-22,12021
25/06/18,22-23,11658
25/06/18,23-00,11253
26/06/18,00-01,11092
26/06/18,01-02,10777
26/06/18,02-03,10589
26/06/18,03-04,10457
26/06/18,04-05,10817
26/06/18,05-06,11815
26/06/18,06-07,12718
26/06/18,07-08,13154
26/06/18,08-09,13267
26/06/18,09-10,13369
26/06/18,10-11,13440
26/06/18,11-12,13362
26/06/18,12-13,13304
26/06/18,13-14,13253
26/06/18,14-15,13164
26/06/18,15-16,13032
26/06/18,16-17,12885
26/06/18,17-18,12870
26/06/18,18-19,12888
26/06/18,19-20,12747
26/06/18,20-21,12425
26/06/18,21-22,12184
26/06/18,22-23,11808
26/06/18,23-00,11325
27/06/18,00-01,10942
27/06/18,01-02,10808
27/06/18,02-03,10667
27/06/18,03-04,10518
27/06/18,04-05,10789
27/06/18,05-06,11703
27/06/18,06-07,12742
27/06/18,07-08,13251
27/06/18,08-09,13154
27/06/18,09-10,13219
27/06/18,10-11,13188
27/06/18,11-12,13213
27/06/18,12-13,12950
27/06/18,13-14,13090
27/06/18,14-15,13039
27/06/18,15-16,12838
27/06/18,16-17,12821
27/06/18,17-18,12706
27/06/18,18-19,12798
27/06/18,19-20,12742
27/06/18,20-21,12454
27/06/18,21-22,12126
27/06/18,22-23,11692
27/06/18,23-00,11294
28/06/18,00-01,10826
28/06/18,01-02,10691
28/06/18,02-03,10527
28/06/18,03-04,10451
28/06/18,04-05,10984
28/06/18,05-06,11756
28/06/18,06-07,12483
28/06/18,07-08,13266
28/06/18,08-09,13150
28/06/18,09-10,13389
28/06/18,10-11,13171
28/06/18,11-12,13296
28/06/18,12-13,13321
28/06/18,13-14,13244
28/06/18,14-15,13130
28/06/18,15-16,13073
28/06/18,16-17,12882
28/06/18,17-18,12753
28/06/18,18-19,12688
28/06/18,19-20,12504
28/06/18,20-21,12179
28/06/18,21-22,11969
28/06/18,22-23,11483
28/06/18,23-00,11109
29/06/18,00-01,10773
29/06/18,01-02,10583
29/06/18,02-03,10519
29/06/18,03-04,10423
29/06/18,04-05,10708
29/06/18,05-06,11506
29/06/18,06-07,12494
29/06/18,07-08,12959
29/06/18,08-09,13280
29/06/18,09-10,13289
29/06/18,10-11,13242
29/06/18,11-12,13018
29/06/18,12-13,13001
29/06/18,13-14,12878
29/06/18,14-15,12704
29/06/18,15-16,12545
